s0,s1,s2,s3,s4,s5,s6,s7,s8,s9
1.026203557848930359e-01,1.181506216526031494e-01,9.940560907125473022e-02,2.358459383249282837e-01,1.009705290198326111e-01,7.713410258293151855e-02,9.352651983499526978e-02,9.794674068689346313e-02,1.069111153483390808e-01,8.228767663240432739e-02
1.266348510980606079e-01,9.894307702779769897e-02,1.306088715791702271e-01,8.412349969148635864e-02,6.304169446229934692e-02,9.914623200893402100e-02,9.438112378120422363e-02,9.183322638273239136e-02,1.086726710200309753e-01,1.158777847886085510e-01
7.954606413841247559e-02,9.157369285821914673e-02,1.094888597726821899e-01,1.175984516739845276e-01,3.440979123115539551e-01,9.559113532304763794e-02,1.097027882933616638e-01,7.950737327337265015e-02,8.168911188840866089e-02,1.109425798058509827e-01
9.798175841569900513e-02,1.150581762194633484e-01,8.109179139137268066e-02,2.347287386655807495e-01,6.938373297452926636e-02,1.263623386621475220e-01,7.975177466869354248e-02,1.003283932805061340e-01,1.222916692495346069e-01,8.266001939773559570e-02
8.622940629720687866e-02,9.437005966901779175e-02,1.159631833434104919e-01,2.381700724363327026e-01,1.293296217918395996e-01,8.509816974401473999e-02,8.351340889930725098e-02,8.872378617525100708e-02,7.416232675313949585e-02,7.898471504449844360e-02
8.204851299524307251e-02,1.181222274899482727e-01,7.607697695493698120e-02,1.021386757493019104e-01,1.287655085325241089e-01,1.089329868555068970e-01,8.698721975088119507e-02,7.994255423545837402e-02,7.922820001840591431e-02,7.771596312522888184e-02
9.275208413600921631e-02,8.147769421339035034e-02,7.977335155010223389e-02,7.181233912706375122e-02,1.151213198900222778e-01,5.730574205517768860e-02,9.392711520195007324e-02,7.457165420055389404e-02,8.348339796066284180e-02,8.811145275831222534e-02
8.179999887943267822e-02,8.683956414461135864e-02,7.688453793525695801e-02,6.745862215757369995e-02,8.451878279447555542e-02,9.547039866447448730e-02,8.126728236675262451e-02,7.054192572832107544e-02,7.933080941438674927e-02,6.893606483936309814e-02
8.751895278692245483e-02,5.950124934315681458e-02,8.336513489484786987e-02,7.999189198017120361e-02,3.444469571113586426e-01,7.510181516408920288e-02,1.100196465849876404e-01,7.092966139316558838e-02,8.654607832431793213e-02,1.052932068705558777e-01
1.125738024711608887e-01,1.042113006114959717e-01,1.539092808961868286e-01,8.856686949729919434e-02,9.796089679002761841e-02,1.138570830225944519e-01,7.607115805149078369e-02,9.678001701831817627e-02,8.804984390735626221e-02,1.090223491191864014e-01
1.124175414443016052e-01,1.010298803448677063e-01,1.546907871961593628e-01,7.087992131710052490e-02,1.114404797554016113e-01,1.136632040143013000e-01,9.275405108928680420e-02,8.710218966007232666e-02,1.082096099853515625e-01,1.105923876166343689e-01
1.085061207413673401e-01,1.041119396686553955e-01,1.569771021604537964e-01,6.977440416812896729e-02,8.311703801155090332e-02,1.022670716047286987e-01,1.286792159080505371e-01,5.667421966791152954e-02,9.478514641523361206e-02,1.028047725558280945e-01
8.183864504098892212e-02,1.011289283633232117e-01,9.299781918525695801e-02,9.359018504619598389e-02,1.046781167387962341e-01,1.057303547859191895e-01,6.871628016233444214e-02,5.976194888353347778e-02,5.951080471277236938e-02,9.597107023000717163e-02
7.539273798465728760e-02,1.248344853520393372e-01,9.278653562068939209e-02,2.368153333663940430e-01,6.922389566898345947e-02,6.910765171051025391e-02,8.068069815635681152e-02,6.830006837844848633e-02,9.354113042354583740e-02,9.431514143943786621e-02
9.212919324636459351e-02,9.060522168874740601e-02,1.542166024446487427e-01,1.117433086037635803e-01,1.042288616299629211e-01,6.254380941390991211e-02,8.458351343870162964e-02,9.290384501218795776e-02,1.247018873691558838e-01,1.154594421386718750e-01
7.571286708116531372e-02,1.136091649532318115e-01,9.688767790794372559e-02,8.652503043413162231e-02,9.183356165885925293e-02,4.454799294471740723e-01,1.056500077247619629e-01,9.615058451890945435e-02,9.246467798948287964e-02,1.078353002667427063e-01
8.194932341575622559e-02,1.067492067813873291e-01,1.166682019829750061e-01,8.145494014024734497e-02,8.746704459190368652e-02,1.195065826177597046e-01,1.054794415831565857e-01,6.212667226791381836e-01,7.126539200544357300e-02,8.102436363697052002e-02
7.243752479553222656e-02,8.750720322132110596e-02,8.195570856332778931e-02,2.352723628282546997e-01,8.760827034711837769e-02,1.113046109676361084e-01,1.062444522976875305e-01,1.066935956478118896e-01,1.149621009826660156e-01,8.139989525079727173e-02
7.111237198114395142e-02,7.149074971675872803e-02,1.107800900936126709e-01,2.393355816602706909e-01,9.000875800848007202e-02,1.027414873242378235e-01,1.065353155136108398e-01,9.309925138950347900e-02,5.725786462426185608e-02,7.862728834152221680e-02
9.451636672019958496e-02,8.492821455001831055e-02,7.115865498781204224e-02,1.311438679695129395e-01,7.890659570693969727e-02,4.392298758029937744e-01,1.014141067862510681e-01,1.188715472817420959e-01,7.997729629278182983e-02,9.872596710920333862e-02
6.298431009054183960e-02,7.504183799028396606e-02,1.121181100606918335e-01,1.994241029024124146e-01,8.749802410602569580e-02,1.359954476356506348e-01,1.062553226947784424e-01,7.646618783473968506e-02,1.035046204924583435e-01,7.328427582979202271e-02
5.467097088694572449e-02,8.242484927177429199e-02,9.520213305950164795e-02,2.119229137897491455e-01,5.851145088672637939e-02,1.004978418350219727e-01,9.965651482343673706e-02,1.058259680867195129e-01,1.078754737973213196e-01,8.321256935596466064e-02
8.331409841775894165e-02,9.553624689579010010e-02,1.160238161683082581e-01,2.373291552066802979e-01,1.321240365505218506e-01,1.037142053246498108e-01,9.849950671195983887e-02,8.994280546903610229e-02,8.623906224966049194e-02,9.553760290145874023e-02
7.798001915216445923e-02,1.007213667035102844e-01,1.034174412488937378e-01,5.010163038969039917e-02,1.221054047346115112e-01,6.868671625852584839e-02,1.120668873190879822e-01,1.003551185131072998e-01,8.687621355056762695e-02,8.396761864423751831e-02
9.673780947923660278e-02,6.480749696493148804e-02,1.042456850409507751e-01,1.053471267223358154e-01,1.024147644639015198e-01,1.040273159742355347e-01,9.379801154136657715e-02,9.053611010313034058e-02,1.033152192831039429e-01,7.296946644783020020e-02
7.502923905849456787e-02,6.896933913230895996e-02,6.286919862031936646e-02,8.839057385921478271e-02,1.090494692325592041e-01,8.145890384912490845e-02,9.513208270072937012e-02,1.154517531394958496e-01,1.073616370558738708e-01,8.041673898696899414e-02
6.467501819133758545e-02,1.154283955693244934e-01,8.687789738178253174e-02,1.152343079447746277e-01,6.800145655870437622e-02,5.438951030373573303e-02,1.043306365609169006e-01,6.136182546615600586e-01,5.315184965729713440e-02,1.136774942278862000e-01
8.524178713560104370e-02,6.905744969844818115e-02,5.936713144183158875e-02,8.742070198059082031e-02,1.133974343538284302e-01,1.036123856902122498e-01,5.498286485671997070e-01,7.105923444032669067e-02,9.015614539384841919e-02,1.216993853449821472e-01
7.645632326602935791e-02,9.804648905992507935e-02,9.387692809104919434e-02,7.742431759834289551e-02,8.141944557428359985e-02,8.176048099994659424e-02,1.046016365289688110e-01,5.899534747004508972e-02,8.307954668998718262e-02,8.024314045906066895e-02
9.445023536682128906e-02,4.987192526459693909e-02,1.020857393741607666e-01,1.976621896028518677e-01,1.227470487356185913e-01,1.407559961080551147e-01,8.694805949926376343e-02,1.159735769033432007e-01,9.106453508138656616e-02,1.050706133246421814e-01
9.905982017517089844e-02,8.001807332038879395e-02,1.547310352325439453e-01,8.414939790964126587e-02,9.607625007629394531e-02,6.258185207843780518e-02,9.679271280765533447e-02,8.632588386535644531e-02,8.588712662458419800e-02,7.060088217258453369e-02
9.852568060159683228e-02,1.163181886076927185e-01,1.554799973964691162e-01,1.235126405954360962e-01,1.034364998340606689e-01,7.716628909111022949e-02,6.355859339237213135e-02,7.664226740598678589e-02,5.909348651766777039e-02,7.230315357446670532e-02
9.011429548263549805e-02,9.887518733739852905e-02,1.259393543004989624e-01,1.144661679863929749e-01,6.051914393901824951e-02,9.216708689928054810e-02,9.513869136571884155e-02,6.747827678918838501e-02,6.508754938840866089e-02,7.748509943485260010e-02
8.178660273551940918e-02,7.060716301202774048e-02,1.017879769206047058e-01,8.230015635490417480e-02,9.484007209539413452e-02,1.016994342207908630e-01,5.485333204269409180e-01,1.201745271682739258e-01,9.545100480318069458e-02,7.966670393943786621e-02
9.191416203975677490e-02,1.089156344532966614e-01,1.057944521307945251e-01,8.096735924482345581e-02,1.239960566163063049e-01,8.506341278553009033e-02,9.297361224889755249e-02,6.205486059188842773e-01,8.005852252244949341e-02,8.399292826652526855e-02
7.613465934991836548e-02,9.904970228672027588e-02,9.263271093368530273e-02,1.108568161725997925e-01,9.189552813768386841e-02,6.884277611970901489e-02,9.292653203010559082e-02,8.337810635566711426e-02,1.193638369441032410e-01,9.271777421236038208e-02
1.142142638564109802e-01,9.575992077589035034e-02,9.600036591291427612e-02,2.376548796892166138e-01,1.321401894092559814e-01,7.839242368936538696e-02,6.690109521150588989e-02,1.078272461891174316e-01,8.150067180395126343e-02,1.110213994979858398e-01
8.488874882459640503e-02,7.916592061519622803e-02,1.564234346151351929e-01,7.915539294481277466e-02,9.816114604473114014e-02,1.339332908391952515e-01,9.262975305318832397e-02,6.415367871522903442e-02,6.891773641109466553e-02,7.361311465501785278e-02
7.722220569849014282e-02,7.490184903144836426e-02,1.047504544258117676e-01,1.089216321706771851e-01,1.564273536205291748e-01,8.425500243902206421e-02,8.340165019035339355e-02,7.283019274473190308e-02,8.191308379173278809e-02,9.478972852230072021e-02
6.021707132458686829e-02,8.309204131364822388e-02,1.006043106317520142e-01,2.381316721439361572e-01,1.229134649038314819e-01,7.535093277692794800e-02,8.126474171876907349e-02,9.242265671491622925e-02,7.478141039609909058e-02,9.432345628738403320e-02
9.729874134063720703e-02,1.249435320496559143e-01,7.675976306200027466e-02,6.804577261209487915e-02,3.127828538417816162e-01,1.045865193009376526e-01,1.321782022714614868e-01,7.899902015924453735e-02,8.717004954814910889e-02,6.599364429712295532e-02
1.031745672225952148e-01,8.063270151615142822e-02,6.431715190410614014e-02,9.430687129497528076e-02,8.375189453363418579e-02,9.497641026973724365e-02,9.555676579475402832e-02,8.751438558101654053e-02,1.025485768914222717e-01,8.391641080379486084e-02
1.077565550804138184e-01,8.111321181058883667e-02,7.449372857809066772e-02,2.381512224674224854e-01,8.499561250209808350e-02,7.898157835006713867e-02,8.214537054300308228e-02,7.823384553194046021e-02,7.450582832098007202e-02,9.024418890476226807e-02
9.314819425344467163e-02,7.733025401830673218e-02,1.060029268264770508e-01,1.197176799178123474e-01,6.993050128221511841e-02,1.137165725231170654e-01,1.173887178301811218e-01,1.137586981058120728e-01,8.055619150400161743e-02,5.721784010529518127e-02
8.108570426702499390e-02,8.490759879350662231e-02,9.218650311231613159e-02,7.058615237474441528e-02,3.032119870185852051e-01,1.195624545216560364e-01,1.609986573457717896e-01,1.047276407480239868e-01,7.699773460626602173e-02,8.317171037197113037e-02
8.118751645088195801e-02,9.270582348108291626e-02,8.510628342628479004e-02,9.156827628612518311e-02,7.753755152225494385e-02,4.476172029972076416e-01,1.073260903358459473e-01,8.814331889152526855e-02,1.186896190047264099e-01,8.338133245706558228e-02
7.453067600727081299e-02,1.018605977296829224e-01,6.670369952917098999e-02,8.688663691282272339e-02,8.271566778421401978e-02,9.695658832788467407e-02,1.031689196825027466e-01,6.150404214859008789e-01,8.158767223358154297e-02,1.098957732319831848e-01
6.721556931734085083e-02,7.055624574422836304e-02,9.281235188245773315e-02,1.084886863827705383e-01,9.807965904474258423e-02,8.857061713933944702e-02,5.483521819114685059e-01,8.026941865682601929e-02,9.634231030941009521e-02,1.120535954833030701e-01
8.334560692310333252e-02,8.673169463872909546e-02,1.007745862007141113e-01,7.241628319025039673e-02,2.999401092529296875e-01,1.034836098551750183e-01,1.705634742975234985e-01,6.190582737326622009e-02,9.533768147230148315e-02,8.465775847434997559e-02
1.206763535737991333e-01,8.592288196086883545e-02,1.089141741394996643e-01,2.124436348676681519e-01,6.775964051485061646e-02,9.890726953744888306e-02,1.040259674191474915e-01,9.600562602281570435e-02,1.086670011281967163e-01,1.037410870194435120e-01
9.984058886766433716e-02,9.822544455528259277e-02,7.080873101949691772e-02,2.120075672864913940e-01,6.046290695667266846e-02,1.002595871686935425e-01,8.073640614748001099e-02,8.458198606967926025e-02,8.120023459196090698e-02,7.236459106206893921e-02
8.674328774213790894e-02,9.994228929281234741e-02,8.781713992357254028e-02,8.401906490325927734e-02,8.698523044586181641e-02,1.042029559612274170e-01,8.286333084106445312e-02,7.451589405536651611e-02,7.443568110466003418e-02,6.397802382707595825e-02
9.167890250682830811e-02,1.211965978145599365e-01,6.565825641155242920e-02,6.592909246683120728e-02,1.045419648289680481e-01,8.316045254468917847e-02,9.667628258466720581e-02,6.165035367012023926e-01,1.061999797821044922e-01,1.032599732279777527e-01
1.019129753112792969e-01,1.004235073924064636e-01,6.093000993132591248e-02,1.030982211232185364e-01,6.782294809818267822e-02,1.032739952206611633e-01,1.264344304800033569e-01,1.150202900171279907e-01,8.166994154453277588e-02,8.620706945657730103e-02
8.957619220018386841e-02,9.697235375642776489e-02,6.023953109979629517e-02,1.048457846045494080e-01,9.181990474462509155e-02,9.076291322708129883e-02,1.357092559337615967e-01,6.888525933027267456e-02,1.014863029122352600e-01,7.270283997058868408e-02
1.164093539118766785e-01,9.776003658771514893e-02,1.154294982552528381e-01,7.284141331911087036e-02,8.779070526361465454e-02,9.878693521022796631e-02,1.037909835577011108e-01,7.880957424640655518e-02,8.542549610137939453e-02,1.075538098812103271e-01
